96000.00143051147	-404235.6
97000.00144541264	-403923.1
98000.0014603138	-403610.6
99000.00147521496	-403298.1
100000.00149011612	-402985.6
101000.00150501728	-402673.1
102000.00151991844	-402360.6
103000.0015348196	-402048.1
104000.00154972076	-401735.6
105000.00156462193	-401423.1
106000.00157952309	-401110.6
107000.00159442425	-400798.1
108000.00160932541	-400485.6
109000.00162422657	-400173.1
110000.00163912773	-399860.6
111000.00165402889	-399548.1
112000.00166893005	-399235.6
113000.00168383121	-398923.1
114000.00169873238	-398610.6
115000.00171363354	-398298.1
116000.0017285347	-397985.6
117000.00174343586	-397673.1
118000.00175833702	-397360.6
119000.00177323818	-397048.1
120000.00178813934	-396735.6
121000.0018030405	-396423.1
122000.00181794167	-396110.6
123000.00183284283	-395798.1
124000.00184774399	-395485.6
125000.00186264515	-395173.1
126000.00187754631	-394860.6
127000.00189244747	-394548.1
128000.00190734863	-394235.6
129000.0019222498	-393923.1
130000.00193715096	-393610.6
131000.00195205212	-393298.1
132000.00196695328	-392985.6
133000.00198185444	-392673.1
134000.0019967556	-392360.6
135000.00201165676	-392048.1
136000.00202655792	-391735.6
137000.00204145908	-391423.1
138000.00205636024	-391110.6
139000.0020712614	-390798.1
140000.00208616257	-390485.6
141000.00210106373	-390173.1
142000.0021159649	-389860.6
143000.00213086605	-389548.1
144000.0021457672	-389235.6
145000.00216066837	-388923.1
146000.00217556953	-388610.6
147000.0021904707	-388298.1
148000.00220537186	-387985.6
149000.00222027302	-387673.1
150000.00223517418	-387360.6
151000.00225007534	-387048.1
152000.0022649765	-386735.6
153000.00227987766	-386423.1
154000.00229477882	-386110.6
155000.00230967999	-385798.1
156000.00232458115	-385485.6
157000.0023394823	-385173.1
158000.00235438347	-384860.6
159000.00236928463	-384548.1
160000.0023841858	-384235.6
161000.00239908695	-383923.1
162000.0024139881	-383610.6
163000.00242888927	-383298.1
164000.00244379044	-382985.6
165000.0024586916	-382673.1
166000.00247359276	-382360.6
167000.00248849392	-382048.1
168000.00250339508	-381735.6
169000.00251829624	-381423.1
170000.0025331974	-381110.6
171000.00254809856	-380798.1
172000.00256299973	-380485.6
173000.0025779009	-380173.1
174000.00259280205	-379860.6
175000.0026077032	-379548.1
176000.00262260437	-379235.6
177000.00263750553	-378923.1
178000.0026524067	-378610.6
179000.00266730785	-378298.1
180000.00268220901	-377985.6
181000.00269711018	-377673.1
182000.00271201134	-377360.6
183000.0027269125	-377048.1
184000.00274181366	-376735.6
185000.00275671482	-376423.1
186000.00277161598	-376110.6
187000.00278651714	-375798.1
188000.0028014183	-375485.6
189000.00281631947	-375173.1
190000.00283122063	-374860.6
191000.0028461218	-374548.1
192000.00286102295	-374235.6
193000.0028759241	-373923.1
194000.00289082527	-373610.6
195000.00290572643	-373298.1
196000.0029206276	-372985.6
197000.00293552876	-372673.1
198000.00295042992	-372360.6
199000.00296533108	-372048.1
200000.00298023224	-371735.6
201000.0029951334	-371423.1
202000.00301003456	-371110.6
203000.00302493572	-370798.1
204000.00303983688	-370485.6
205000.00305473804	-370173.1
206000.0030696392	-369860.6
207000.00308454037	-369548.1
208000.00309944153	-369235.6
209000.0031143427	-368923.1
210000.00312924385	-368610.6
211000.003144145	-368298.1
212000.00315904617	-367985.6
213000.00317394733	-367673.1
214000.0031888485	-367360.6
215000.00320374966	-367048.1
216000.00321865082	-366735.6
217000.00323355198	-366423.1
218000.00324845314	-366110.6
219000.0032633543	-365798.1
220000.00327825546	-365485.6
221000.00329315662	-365173.1
222000.00330805779	-364860.6
223000.00332295895	-364548.1
224000.0033378601	-364235.6
225000.00335276127	-363923.1
226000.00336766243	-363610.6
227000.0033825636	-363298.1
228000.00339746475	-362985.6
229000.0034123659	-362673.1
230000.00342726707	-362360.6
231000.00344216824	-362048.1
232000.0034570694	-361735.6
233000.00347197056	-361423.1
234000.00348687172	-361110.6
235000.00350177288	-360798.1
236000.00351667404	-360485.6
237000.0035315752	-360173.1
238000.00354647636	-359860.6
239000.00356137753	-359548.1
240000.0035762787	-359235.6
241000.00359117985	-358923.1
242000.003606081	-358610.6
243000.00362098217	-358298.1
244000.00363588333	-357985.6
245000.0036507845	-357673.1
246000.00366568565	-357360.6
247000.00368058681	-357048.1
248000.00369548798	-356735.6
249000.00371038914	-356423.1
250000.0037252903	-356110.6
251000.00374019146	-355798.1
252000.00375509262	-355485.6
253000.00376999378	-355173.1
254000.00378489494	-354860.6
255000.0037997961	-354548.1
256000.00381469727	-354235.6
257000.00382959843	-353923.1
258000.0038444996	-353610.6
259000.00385940075	-353298.1
260000.0038743019	-352985.6
261000.00388920307	-352673.1
262000.00390410423	-352360.6
263000.0039190054	-352048.1
264000.00393390656	-351735.6
265000.0039488077	-351423.1
266000.0039637089	-351110.6
267000.00397861004	-350798.1
268000.0039935112	-350485.6
269000.00400841236	-350173.1
270000.0040233135	-349860.6
271000.0040382147	-349548.1
272000.00405311584	-349235.6
273000.004068017	-348923.1
274000.00408291817	-348610.6
275000.0040978193	-348298.1
276000.0041127205	-347985.6
277000.00412762165	-347673.1
2
